date,x,competetion,type,id,teams
2021-10-28,international,T20,male,1273733,Sri Lanka vs Australia
2021-10-28,international,T20,male,1284495,Maldives vs Kuwait
2021-10-28,international,T20,male,1284496,Bahrain vs Saudi Arabia
2021-10-27,club,WBB,female,1269073,Melbourne Renegades vs Sydney Thunder
2021-10-27,club,WBB,female,1269074,Melbourne Stars vs Hobart Hurricanes
2021-10-27,club,SSH,male,1270442,Victoria vs New South Wales
2021-10-27,international,T20,male,1273731,Bangladesh vs England
2021-10-27,international,T20,male,1273732,Scotland vs Namibia
2021-10-27,international,T20,male,1284493,Maldives vs Bahrain
2021-10-26,club,WBB,female,1269071,Melbourne Stars vs Sydney Thunder
2021-10-26,club,WBB,female,1269072,Hobart Hurricanes vs Brisbane Heat
2021-10-26,international,T20,male,1273729,West Indies vs South Africa
2021-10-26,international,T20,male,1273730,New Zealand vs Pakistan
2021-10-26,international,T20,male,1283094,Nigeria vs Sierra Leone
2021-10-25,international,T20,male,1273728,Afghanistan vs Scotland
2021-10-24,club,WBB,female,1269068,Brisbane Heat vs Adelaide Strikers
2021-10-24,club,WBB,female,1269069,Sydney Sixers vs Melbourne Renegades
2021-10-24,club,WBB,female,1269070,Perth Scorchers vs Sydney Thunder
2021-10-24,international,T20,male,1273726,Bangladesh vs Sri Lanka
2021-10-24,international,T20,male,1273727,India vs Pakistan
2021-10-24,international,T20,male,1282278,Gibraltar vs Bulgaria
2021-10-24,international,T20,male,1282279,Malta vs Switzerland
2021-10-24,international,T20,female,1282935,Canada vs United States of America
2021-10-24,international,T20,male,1283093,Nigeria vs Sierra Leone
2021-10-24,international,T20,male,1284490,Bahrain vs Kuwait
2021-10-24,international,T20,male,1284491,Qatar vs Maldives
2021-10-23,club,WBB,female,1269064,Hobart Hurricanes vs Adelaide Strikers
2021-10-23,international,T20,male,1273724,South Africa vs Australia
2021-10-23,international,T20,male,1273725,West Indies vs England
2021-10-23,international,T20,male,1282276,Switzerland vs Malta
2021-10-23,international,T20,male,1283092,Sierra Leone vs Nigeria
2021-10-23,international,T20,male,1284488,Qatar vs Bahrain
2021-10-23,international,T20,male,1284489,Maldives vs Saudi Arabia
2021-10-22,international,T20,male,1273722,Ireland vs Namibia
2021-10-22,international,T20,male,1273723,Netherlands vs Sri Lanka
2021-10-22,international,T20,male,1282273,Gibraltar vs Switzerland
2021-10-22,international,T20,male,1282275,Bulgaria vs Switzerland
2021-10-22,international,T20,male,1283038,Swaziland vs Rwanda
2021-10-22,international,T20,male,1283039,Malawi vs Lesotho
2021-10-22,international,T20,male,1283040,Malawi vs Rwanda
2021-10-22,international,T20,male,1283041,Uganda vs Seychelles
2021-10-21,international,T20,male,1273720,Bangladesh vs Papua New Guinea
2021-10-21,international,T20,male,1273721,Oman vs Scotland
2021-10-21,international,T20,male,1282272,Malta vs Gibraltar
2021-10-21,international,T20,male,1282748,Italy vs Germany
2021-10-21,international,T20,male,1282749,Denmark vs Jersey
2021-10-21,international,T20,male,1283037,Uganda vs Ghana
2021-10-21,international,T20,male,1283091,Nigeria vs Sierra Leone
2021-10-20,club,WBB,female,1269062,Melbourne Renegades vs Adelaide Strikers
2021-10-20,club,WBB,female,1269063,Melbourne Stars vs Sydney Sixers
2021-10-20,international,T20,male,1273718,Netherlands vs Namibia
2021-10-20,international,T20,male,1273719,Sri Lanka vs Ireland
2021-10-20,international,T20,male,1282746,Italy vs Jersey
2021-10-20,international,T20,male,1282747,Germany vs Denmark
2021-10-20,international,T20,male,1283033,Malawi vs Seychelles
2021-10-20,international,T20,male,1283034,Swaziland vs Ghana
2021-10-20,international,T20,male,1283035,Swaziland vs Seychelles
2021-10-20,international,T20,male,1283036,Rwanda vs Lesotho
2021-10-19,club,WBB,female,1269060,Hobart Hurricanes vs Melbourne Stars
2021-10-19,club,WBB,female,1269061,Brisbane Heat vs Perth Scorchers
2021-10-19,international,T20,male,1273716,Scotland vs Papua New Guinea
2021-10-19,international,T20,male,1273717,Bangladesh vs Oman
2021-10-19,international,T20,male,1282744,Italy vs Denmark
2021-10-19,international,T20,male,1282745,Germany vs Jersey
2021-10-19,international,T20,female,1282929,Argentina vs Brazil
2021-10-19,international,T20,female,1282930,Canada vs United States of America
2021-10-19,international,T20,male,1283029,Malawi vs Ghana
2021-10-19,international,T20,male,1283030,Lesotho vs Uganda
2021-10-19,international,T20,male,1283032,Swaziland vs Uganda
2021-10-19,international,T20,male,1283089,Nigeria vs Sierra Leone
2021-10-18,international,T20,male,1273714,Netherlands vs Ireland
2021-10-18,international,T20,male,1273715,Namibia vs Sri Lanka
2021-10-17,club,WBB,female,1269058,Perth Scorchers vs Brisbane Heat
2021-10-17,club,WBB,female,1269059,Hobart Hurricanes vs Sydney Sixers
2021-10-17,club,SSH,male,1270452,Western Australia vs Tasmania
2021-10-17,international,T20,male,1273712,Papua New Guinea vs Oman
2021-10-17,international,T20,male,1273713,Scotland vs Bangladesh
2021-10-17,international,T20,male,1282742,Jersey vs Denmark
2021-10-17,international,T20,male,1282743,Italy vs Germany
2021-10-17,international,T20,male,1283025,Lesotho vs Seychelles
2021-10-17,international,T20,male,1283026,Swaziland vs Malawi
2021-10-17,international,T20,male,1283027,Ghana vs Lesotho
2021-10-17,international,T20,male,1283028,Uganda vs Rwanda
2021-10-16,club,WBB,female,1269056,Hobart Hurricanes vs Melbourne Renegades
2021-10-16,club,WBB,female,1269057,Adelaide Strikers vs Sydney Thunder
2021-10-16,international,T20,male,1282740,Denmark vs Germany
2021-10-16,international,T20,male,1282741,Jersey vs Italy
2021-10-16,international,T20,male,1283021,Rwanda vs Ghana
2021-10-16,international,T20,male,1283022,Swaziland vs Lesotho
2021-10-16,international,T20,male,1283023,Seychelles vs Ghana
2021-10-16,international,T20,male,1283024,Malawi vs Uganda
2021-10-15,club,IPL,male,1254117,Chennai Super Kings vs Kolkata Knight Riders
2021-10-15,club,SSH,male,1270448,Queensland vs South Australia
2021-10-15,international,T20,male,1282738,Jersey vs Germany
2021-10-15,international,T20,male,1282739,Denmark vs Italy
2021-10-14,club,WBB,female,1269055,Melbourne Stars vs Sydney Sixers
2021-10-13,club,IPL,male,1254116,Delhi Capitals vs Kolkata Knight Riders
2021-10-11,club,IPL,male,1254115,Royal Challengers Bangalore vs Kolkata Knight Riders
2021-10-11,international,ODI,female,1281420,Ireland vs Zimbabwe
2021-10-10,club,IPL,male,1254114,Delhi Capitals vs Chennai Super Kings
2021-10-10,international,T20,female,1263623,Australia vs India
2021-10-10,international,T20,male,1280059,Namibia vs Papua New Guinea
2021-10-10,international,T20,male,1280062,Ireland vs United Arab Emirates
2021-10-09,international,T20,female,1263622,India vs Australia
2021-10-09,international,T20,male,1280058,Scotland vs Namibia
2021-10-09,international,ODI,female,1281419,Zimbabwe vs Ireland
2021-10-08,club,IPL,male,1254088,Mumbai Indians vs Sunrisers Hyderabad
2021-10-08,club,IPL,male,1254101,Delhi Capitals vs Royal Challengers Bangalore
2021-10-08,international,T20,male,1279385,Cyprus vs Estonia
2021-10-08,international,T20,male,1279386,Estonia vs Isle of Man
2021-10-08,international,T20,male,1280061,United Arab Emirates vs Ireland
2021-10-08,international,T20,male,1280063,Papua New Guinea vs Scotland
2021-10-07,club,IPL,male,1254094,Chennai Super Kings vs Punjab Kings
2021-10-07,club,IPL,male,1254106,Kolkata Knight Riders vs Rajasthan Royals
2021-10-07,international,T20,female,1263621,India vs Australia
2021-10-07,club,SSH,male,1270435,Tasmania vs Queensland
2021-10-07,international,T20,male,1279383,Cyprus vs Isle of Man
2021-10-07,international,T20,male,1280060,United Arab Emirates vs Ireland
2021-10-07,international,ODI,female,1281418,Ireland vs Zimbabwe
2021-10-06,club,IPL,male,1254095,Sunrisers Hyderabad vs Royal Challengers Bangalore
2021-10-06,international,T20,male,1279381,Cyprus vs Isle of Man
2021-10-06,international,T20,male,1279382,Estonia vs Isle of Man
2021-10-05,club,IPL,male,1254093,Rajasthan Royals vs Mumbai Indians
2021-10-05,international,T20,male,1279379,Estonia vs Cyprus
2021-10-05,international,T20,male,1279380,Estonia vs Cyprus
2021-10-05,international,T20,male,1280057,Namibia vs United Arab Emirates
2021-10-05,international,ODI,female,1281417,Ireland vs Zimbabwe
2021-10-04,club,IPL,male,1254110,Chennai Super Kings vs Delhi Capitals
2021-10-03,club,IPL,male,1254090,Royal Challengers Bangalore vs Punjab Kings
2021-10-03,club,IPL,male,1254109,Sunrisers Hyderabad vs Kolkata Knight Riders
2021-10-02,club,IPL,male,1254089,Chennai Super Kings vs Rajasthan Royals
2021-10-02,club,IPL,male,1254112,Mumbai Indians vs Delhi Capitals
2021-10-02,international,ODI,male,1275260,Scotland vs Oman
2021-10-01,club,IPL,male,1254102,Kolkata Knight Riders vs Punjab Kings
2021-10-01,international,ODI,male,1275259,Papua New Guinea vs Oman
2021-09-30,club,IPL,male,1254091,Sunrisers Hyderabad vs Chennai Super Kings
2021-09-30,international,Test,female,1263620,India vs Australia
2021-09-29,club,IPL,male,1254103,Rajasthan Royals vs Royal Challengers Bangalore
2021-09-29,international,ODI,male,1275258,Papua New Guinea vs Scotland
2021-09-28,club,IPL,male,1254092,Delhi Capitals vs Kolkata Knight Riders
2021-09-28,club,IPL,male,1254099,Punjab Kings vs Mumbai Indians
2021-09-28,international,ODI,male,1275257,Scotland vs Oman
2021-09-28,club,BWT,male,1279470,Lancashire vs Warwickshire
2021-09-27,club,IPL,male,1254100,Rajasthan Royals vs Sunrisers Hyderabad
2021-09-26,club,IPL,male,1254098,Kolkata Knight Riders vs Chennai Super Kings
2021-09-26,club,IPL,male,1254108,Royal Challengers Bangalore vs Mumbai Indians
2021-09-26,international,ODI,female,1260107,England vs New Zealand
2021-09-26,international,ODI,female,1263619,Australia vs India
2021-09-26,international,ODI,male,1275256,Oman vs Papua New Guinea
2021-09-25,club,RHF,female,1252293,Northern Diamonds vs Southern Vipers
2021-09-25,club,IPL,male,1254097,Delhi Capitals vs Rajasthan Royals
2021-09-25,club,IPL,male,1254107,Punjab Kings vs Sunrisers Hyderabad
2021-09-25,international,ODI,male,1275255,Papua New Guinea vs Scotland
2021-09-24,club,IPL,male,1254113,Royal Challengers Bangalore vs Chennai Super Kings
2021-09-24,international,ODI,female,1263618,India vs Australia
2021-09-24,club,SSH,male,1270436,Western Australia vs South Australia
2021-09-23,club,IPL,male,1254096,Mumbai Indians vs Kolkata Knight Riders
2021-09-23,international,ODI,female,1260106,New Zealand vs England
2021-09-22,club,RHF,female,1252292,Central Sparks vs Northern Diamonds
2021-09-22,club,IPL,male,1254105,Sunrisers Hyderabad vs Delhi Capitals
2021-09-21,club,IPL,male,1254111,Rajasthan Royals vs Punjab Kings
2021-09-21,international,ODI,female,1260105,England vs New Zealand
2021-09-21,international,ODI,female,1263617,India vs Australia
2021-09-21,club,CCH,male,1271408,Hampshire vs Lancashire
2021-09-21,club,CCH,male,1271409,Nottinghamshire vs Yorkshire
2021-09-21,club,CCH,male,1271410,Warwickshire vs Somerset
2021-09-21,club,CCH,male,1271411,Northamptonshire vs Essex
2021-09-21,club,CCH,male,1271412,Durham vs Gloucestershire
2021-09-21,club,CCH,male,1271413,Glamorgan vs Surrey
2021-09-21,club,CCH,male,1271414,Middlesex vs Kent
2021-09-21,club,CCH,male,1271415,Derbyshire vs Sussex
2021-09-21,club,CCH,male,1271416,Leicestershire vs Worcestershire
2021-09-20,club,IPL,male,1254087,Royal Challengers Bangalore vs Kolkata Knight Riders
2021-09-20,international,ODI,male,1275254,Oman vs United States of America
2021-09-19,club,IPL,male,1254104,Chennai Super Kings vs Mumbai Indians
2021-09-19,club,IPT,male,1259551,Munster Reds vs Northern Knights
2021-09-19,club,IPT,male,1259552,Leinster Lightning vs North-West Warriors
2021-09-19,international,ODI,female,1260104,England vs New Zealand
2021-09-19,international,T20,male,1273273,Scotland vs Zimbabwe
2021-09-19,international,ODI,female,1273422,West Indies vs South Africa
2021-09-19,international,T20,female,1275131,Uganda vs Tanzania
2021-09-19,international,T20,female,1275132,Zimbabwe vs Namibia
2021-09-19,international,ODI,male,1275253,Oman vs Nepal
2021-09-18,club,NTB,male,1250366,Hampshire vs Somerset
2021-09-18,club,NTB,male,1250367,Kent vs Sussex
2021-09-18,club,NTB,male,1250368,Kent vs Somerset
2021-09-18,club,RHF,female,1252288,Lightning vs Central Sparks
2021-09-18,club,RHF,female,1252289,Thunder vs South East Stars
2021-09-18,club,RHF,female,1252290,Western Storm vs Sunrisers
2021-09-18,club,RHF,female,1252291,Northern Diamonds vs Southern Vipers
2021-09-18,club,IPT,male,1259550,North-West Warriors vs Munster Reds
2021-09-17,international,T20,male,1273272,Zimbabwe vs Scotland
2021-09-17,international,T20,male,1275051,Uganda vs Kenya
2021-09-17,international,T20,female,1275129,Zimbabwe vs Uganda
2021-09-17,international,T20,female,1275130,Tanzania vs Namibia
2021-09-17,international,ODI,male,1275252,Nepal vs United States of America
2021-09-16,international,ODI,female,1260103,England vs New Zealand
2021-09-16,international,ODI,female,1273421,South Africa vs West Indies
2021-09-16,international,T20,male,1275045,Nigeria vs Kenya
2021-09-16,international,T20,female,1275126,Mozambique vs Eswatini
2021-09-16,international,T20,female,1275127,Zimbabwe vs Rwanda
2021-09-16,international,T20,female,1275128,Botswana vs Tanzania
2021-09-16,international,ODI,male,1275251,United States of America vs Oman
2021-09-15,club,CPL,male,1269732,St Lucia Kings vs St Kitts and Nevis Patriots
2021-09-15,international,T20,male,1273271,Scotland vs Zimbabwe
2021-09-15,international,T20,male,1275047,Uganda vs Nigeria
2021-09-15,international,T20,female,1275113,Cameroon vs Sierra Leone
2021-09-14,club,CPL,male,1269730,St Lucia Kings vs Trinbago Knight Riders
2021-09-14,club,CPL,male,1269731,Guyana Amazon Warriors vs St Kitts and Nevis Patriots
2021-09-14,international,T20,male,1271632,Sri Lanka vs South Africa
2021-09-14,international,T20,female,1275122,Tanzania vs Eswatini
2021-09-14,international,T20,female,1275123,Cameroon vs Namibia
2021-09-14,international,T20,female,1275125,Sierra Leone vs Uganda
2021-09-14,international,ODI,male,1275250,Nepal vs Oman
2021-09-13,international,ODI,male,1272381,Zimbabwe vs Ireland
2021-09-13,international,ODI,female,1273420,West Indies vs South Africa
2021-09-13,international,T20,male,1275042,Kenya vs Nigeria
2021-09-13,international,T20,male,1275043,Nigeria vs Uganda
2021-09-13,international,T20,female,1275118,Tanzania vs Rwanda
2021-09-13,international,T20,female,1275120,Zimbabwe vs Mozambique
2021-09-13,international,ODI,male,1275249,United States of America vs Nepal
2021-09-12,club,RHF,female,1252284,Northern Diamonds vs Thunder
2021-09-12,club,RHF,female,1252285,Central Sparks vs South East Stars
2021-09-12,club,RHF,female,1252286,Western Storm vs Lightning
2021-09-12,club,RHF,female,1252287,Southern Vipers vs Sunrisers
2021-09-12,club,CPL,male,1269727,St Lucia Kings vs Barbados Royals
2021-09-12,club,CPL,male,1269728,Guyana Amazon Warriors vs Jamaica Tallawahs
2021-09-12,club,CPL,male,1269729,St Kitts and Nevis Patriots vs Trinbago Knight Riders
2021-09-12,club,CCH,male,1271399,Hampshire vs Nottinghamshire
2021-09-12,club,CCH,male,1271400,Lancashire vs Somerset
2021-09-12,club,CCH,male,1271401,Warwickshire vs Yorkshire
2021-09-12,club,CCH,male,1271402,Glamorgan vs Gloucestershire
2021-09-12,club,CCH,male,1271403,Northamptonshire vs Durham
2021-09-12,club,CCH,male,1271404,Essex vs Surrey
2021-09-12,club,CCH,male,1271405,Kent vs Derbyshire
2021-09-12,club,CCH,male,1271406,Sussex vs Leicestershire
2021-09-12,club,CCH,male,1271407,Middlesex vs Worcestershire
2021-09-12,international,T20,male,1271631,Sri Lanka vs South Africa
2021-09-12,international,T20,female,1275116,Rwanda vs Eswatini
2021-09-11,club,CPL,male,1269724,St Lucia Kings vs Barbados Royals
2021-09-11,club,CPL,male,1269725,Guyana Amazon Warriors vs Jamaica Tallawahs
2021-09-11,club,CPL,male,1269726,Trinbago Knight Riders vs St Kitts and Nevis Patriots
2021-09-11,international,T20,male,1275039,Nigeria vs Kenya
2021-09-11,international,T20,male,1275040,Uganda vs Nigeria
2021-09-11,international,T20,male,1275053,Germany vs Spain
2021-09-11,international,T20,male,1275054,Germany vs Spain
2021-09-11,international,T20,female,1275112,Eswatini vs Zimbabwe
2021-09-11,international,T20,female,1275114,Tanzania vs Mozambique
2021-09-11,international,T20,female,1275115,Uganda vs Nigeria
2021-09-10,club,RHF,female,1252280,Western Storm vs Northern Diamonds
2021-09-10,club,RHF,female,1252281,South East Stars vs Lightning
2021-09-10,club,RHF,female,1252282,Sunrisers vs Central Sparks
2021-09-10,club,RHF,female,1252283,Thunder vs Southern Vipers
2021-09-10,international,T20,male,1271630,South Africa vs Sri Lanka
2021-09-10,international,T20,male,1272097,New Zealand vs Bangladesh
2021-09-10,international,ODI,male,1272380,Ireland vs Zimbabwe
2021-09-10,international,ODI,female,1273419,West Indies vs South Africa
2021-09-10,international,T20,male,1275044,Kenya vs Uganda
2021-09-10,international,T20,male,1275052,Spain vs Germany
2021-09-10,international,T20,female,1275108,Tanzania vs Zimbabwe
2021-09-10,international,T20,female,1275110,Botswana vs Mozambique
2021-09-10,international,T20,female,1275111,Namibia vs Nigeria
2021-09-10,international,ODI,male,1276296,Nepal vs Papua New Guinea
2021-09-09,international,T20,female,1260102,New Zealand vs England
2021-09-09,club,CPL,male,1269722,Barbados Royals vs Trinbago Knight Riders
2021-09-09,club,CPL,male,1269723,Jamaica Tallawahs vs St Lucia Kings
