Team_1,Team_1_number,Team_2,Team_2_number,Winner_team,Winner_team_number,Margin,Ground,Ground_number,Match Date,Scorecard,Match_number,Match_Type
West Indies,4.0,Ireland,29.0,West Indies,4.0,1 wicket,Bridgetown,59429.0,"Jan 9, 2020",ODI # 4229,1203674.0,ODI
West Indies,4.0,Ireland,29.0,West Indies,4.0,5 wickets,St George's,59490.0,"Jan 12, 2020",ODI # 4230,1203675.0,ODI
India,6.0,Australia,2.0,Australia,2.0,10 wickets,Mumbai,58324.0,"Jan 14, 2020",ODI # 4231,1187027.0,ODI
India,6.0,Australia,2.0,India,6.0,36 runs,Rajkot,377285.0,"Jan 17, 2020",ODI # 4232,1187028.0,ODI
India,6.0,Australia,2.0,India,6.0,7 wickets,Bengaluru,57897.0,"Jan 19, 2020",ODI # 4233,1187029.0,ODI
South Africa,3.0,England,1.0,South Africa,3.0,7 wickets,Cape Town,59068.0,"Feb 4, 2020",ODI # 4234,1185310.0,ODI
New Zealand,5.0,India,6.0,New Zealand,5.0,4 wickets,Hamilton,58831.0,"Feb 5, 2020",ODI # 4235,1187682.0,ODI
South Africa,3.0,England,1.0,no result,,,Durban,59089.0,"Feb 7, 2020",ODI # 4238,1185311.0,ODI
New Zealand,5.0,India,6.0,New Zealand,5.0,22 runs,Auckland,58792.0,"Feb 8, 2020",ODI # 4239,1187683.0,ODI
South Africa,3.0,England,1.0,England,1.0,2 wickets,Johannesburg,59120.0,"Feb 9, 2020",ODI # 4242,1185312.0,ODI
New Zealand,5.0,India,6.0,New Zealand,5.0,5 wickets,Mount Maunganui,444258.0,"Feb 11, 2020",ODI # 4243,1187684.0,ODI
Sri Lanka,8.0,West Indies,4.0,Sri Lanka,8.0,1 wicket,Colombo (SSC),59308.0,"Feb 22, 2020",ODI # 4246,1213871.0,ODI
Sri Lanka,8.0,West Indies,4.0,Sri Lanka,8.0,161 runs,Hambantota,434210.0,"Feb 26, 2020",ODI # 4247,1213872.0,ODI
South Africa,3.0,Australia,2.0,South Africa,3.0,74 runs,Paarl,59147.0,"Feb 29, 2020",ODI # 4248,1185319.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,169 runs,Sylhet,56689.0,"Mar 1, 2020",ODI # 4249,1214667.0,ODI
Sri Lanka,8.0,West Indies,4.0,Sri Lanka,8.0,6 runs,Pallekele,434211.0,"Mar 1, 2020",ODI # 4250,1213873.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,4 runs,Sylhet,56689.0,"Mar 3, 2020",ODI # 4251,1214668.0,ODI
South Africa,3.0,Australia,2.0,South Africa,3.0,6 wickets,Bloemfontein,59042.0,"Mar 4, 2020",ODI # 4252,1185320.0,ODI
Bangladesh,25.0,Zimbabwe,9.0,Bangladesh,25.0,123 runs,Sylhet,56689.0,"Mar 6, 2020",ODI # 4253,1214669.0,ODI
South Africa,3.0,Australia,2.0,South Africa,3.0,6 wickets,Potchefstroom,59172.0,"Mar 7, 2020",ODI # 4254,1185321.0,ODI
Australia,2.0,New Zealand,5.0,Australia,2.0,71 runs,Sydney,56544.0,"Mar 13, 2020",ODI # 4255,1183537.0,ODI
England,1.0,Ireland,29.0,England,1.0,6 wickets,Southampton,57312.0,"Jul 30, 2020",ODI # 4256,1198247.0,ODI
England,1.0,Ireland,29.0,England,1.0,4 wickets,Southampton,57312.0,"Aug 1, 2020",ODI # 4257,1198248.0,ODI
England,1.0,Ireland,29.0,Ireland,29.0,7 wickets,Southampton,57312.0,"Aug 4, 2020",ODI # 4258,1198249.0,ODI
England,1.0,Australia,2.0,Australia,2.0,19 runs,Manchester,57160.0,"Sep 11, 2020",ODI # 4259,1198238.0,ODI
England,1.0,Australia,2.0,England,1.0,24 runs,Manchester,57160.0,"Sep 13, 2020",ODI # 4260,1198239.0,ODI
England,1.0,Australia,2.0,Australia,2.0,3 wickets,Manchester,57160.0,"Sep 16, 2020",ODI # 4261,1198240.0,ODI
Pakistan,7.0,Zimbabwe,9.0,Pakistan,7.0,26 runs,Rawalpindi,59006.0,"Oct 30, 2020",ODI # 4262,1233461.0,ODI
Pakistan,7.0,Zimbabwe,9.0,Pakistan,7.0,6 wickets,Rawalpindi,59006.0,"Nov 1, 2020",ODI # 4263,1233462.0,ODI
Pakistan,7.0,Zimbabwe,9.0,tied,,,Rawalpindi,59006.0,"Nov 3, 2020",ODI # 4264,1233463.0,ODI
Australia,2.0,India,6.0,Australia,2.0,66 runs,Sydney,56544.0,"Nov 27, 2020",ODI # 4265,1223955.0,ODI
Australia,2.0,India,6.0,Australia,2.0,51 runs,Sydney,56544.0,"Nov 29, 2020",ODI # 4266,1223956.0,ODI
Australia,2.0,India,6.0,India,6.0,13 runs,Canberra,56370.0,"Dec 2, 2020",ODI # 4267,1223957.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,6 wickets,Dhaka,236761.0,"Jan 20, 2021",ODI # 4270,1244022.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,16 runs,Abu Dhabi,59396.0,"Jan 21, 2021",ODI # 4271,1244013.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,7 wickets,Dhaka,236761.0,"Jan 22, 2021",ODI # 4272,1244023.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,7 wickets,Abu Dhabi,59396.0,"Jan 24, 2021",ODI # 4273,1244014.0,ODI
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,120 runs,Chattogram,56658.0,"Jan 25, 2021",ODI # 4274,1244024.0,ODI
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,36 runs,Abu Dhabi,59396.0,"Jan 26, 2021",ODI # 4275,1244015.0,ODI
West Indies,4.0,Sri Lanka,8.0,West Indies,4.0,8 wickets,North Sound,208543.0,"Mar 10, 2021",ODI # 4276,1252069.0,ODI
West Indies,4.0,Sri Lanka,8.0,West Indies,4.0,5 wickets,North Sound,208543.0,"Mar 12, 2021",ODI # 4277,1252070.0,ODI
West Indies,4.0,Sri Lanka,8.0,West Indies,4.0,5 wickets,North Sound,208543.0,"Mar 14, 2021",ODI # 4278,1252071.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,8 wickets,Dunedin,58827.0,"Mar 20, 2021",ODI # 4279,1233976.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,5 wickets,Christchurch,58810.0,"Mar 23, 2021",ODI # 4280,1233977.0,ODI
India,6.0,England,1.0,India,6.0,66 runs,Pune,545380.0,"Mar 23, 2021",ODI # 4281,1243393.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,164 runs,Wellington,58895.0,"Mar 26, 2021",ODI # 4282,1233978.0,ODI
India,6.0,England,1.0,England,1.0,6 wickets,Pune,545380.0,"Mar 26, 2021",ODI # 4283,1243394.0,ODI
India,6.0,England,1.0,India,6.0,7 runs,Pune,545380.0,"Mar 28, 2021",ODI # 4284,1243395.0,ODI
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,3 wickets,Centurion,59079.0,"Apr 2, 2021",ODI # 4285,1251572.0,ODI
South Africa,3.0,Pakistan,7.0,South Africa,3.0,17 runs,Johannesburg,59120.0,"Apr 4, 2021",ODI # 4286,1251573.0,ODI
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,28 runs,Centurion,59079.0,"Apr 7, 2021",ODI # 4287,1251574.0,ODI
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,6 wickets,Napier,58857.0,"Jan 3, 2017",T20I # 574,1019979.0,T20I
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,47 runs,Mount Maunganui,444258.0,"Jan 6, 2017",T20I # 575,1019981.0,T20I
New Zealand,5.0,Bangladesh,25.0,New Zealand,5.0,27 runs,Mount Maunganui,444258.0,"Jan 8, 2017",T20I # 576,1019983.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,5 wickets,Abu Dhabi,59396.0,"Jan 14, 2017",T20I # 578,1074958.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,10 wickets,Dubai (DSC),392627.0,"Jan 20, 2017",T20I # 588,1074971.0,T20I
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,19 runs,Centurion,59079.0,"Jan 20, 2017",T20I # 589,936153.0,T20I
South Africa,3.0,Sri Lanka,8.0,Sri Lanka,8.0,3 wickets,Johannesburg,59120.0,"Jan 22, 2017",T20I # 590,936155.0,T20I
South Africa,3.0,Sri Lanka,8.0,Sri Lanka,8.0,5 wickets,Cape Town,59068.0,"Jan 25, 2017",T20I # 591,936157.0,T20I
India,6.0,England,1.0,England,1.0,7 wickets,Kanpur,58204.0,"Jan 26, 2017",T20I # 592,1034825.0,T20I
India,6.0,England,1.0,India,6.0,5 runs,Nagpur,375326.0,"Jan 29, 2017",T20I # 593,1034827.0,T20I
India,6.0,England,1.0,India,6.0,75 runs,Bengaluru,57897.0,"Feb 1, 2017",T20I # 594,1034829.0,T20I
New Zealand,5.0,South Africa,3.0,South Africa,3.0,78 runs,Auckland,58792.0,"Feb 17, 2017",T20I # 595,1020029.0,T20I
Australia,2.0,Sri Lanka,8.0,Sri Lanka,8.0,5 wickets,Melbourne,56441.0,"Feb 17, 2017",T20I # 596,1001349.0,T20I
Australia,2.0,Sri Lanka,8.0,Sri Lanka,8.0,2 wickets,Geelong,56402.0,"Feb 19, 2017",T20I # 597,1001351.0,T20I
Australia,2.0,Sri Lanka,8.0,Australia,2.0,41 runs,Adelaide,56293.0,"Feb 22, 2017",T20I # 598,1001353.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,6 wickets,Greater Noida,942501.0,"Mar 8, 2017",T20I # 599,1040485.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,17 runs,Greater Noida,942501.0,"Mar 10, 2017",T20I # 600,1040487.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,28 runs,Greater Noida,942501.0,"Mar 12, 2017",T20I # 601,1040489.0,T20I
West Indies,4.0,Pakistan,7.0,Pakistan,7.0,6 wickets,Bridgetown,59429.0,"Mar 26, 2017",T20I # 602,1077947.0,T20I
West Indies,4.0,Pakistan,7.0,Pakistan,7.0,3 runs,Port of Spain,59475.0,"Mar 30, 2017",T20I # 603,1077948.0,T20I
West Indies,4.0,Pakistan,7.0,West Indies,4.0,7 wickets,Port of Spain,59475.0,"Apr 1, 2017",T20I # 604,1085495.0,T20I
West Indies,4.0,Pakistan,7.0,Pakistan,7.0,7 wickets,Port of Spain,59475.0,"Apr 2, 2017",T20I # 605,1085496.0,T20I
Sri Lanka,8.0,Bangladesh,25.0,Sri Lanka,8.0,6 wickets,Colombo (RPS),59306.0,"Apr 4, 2017",T20I # 606,1083449.0,T20I
Sri Lanka,8.0,Bangladesh,25.0,Bangladesh,25.0,45 runs,Colombo (RPS),59306.0,"Apr 6, 2017",T20I # 607,1083450.0,T20I
West Indies,4.0,Afghanistan,40.0,West Indies,4.0,6 wickets,Basseterre,59421.0,"Jun 2, 2017",T20I # 611,1089776.0,T20I
West Indies,4.0,Afghanistan,40.0,West Indies,4.0,29 runs,Basseterre,59421.0,"Jun 3, 2017",T20I # 612,1089777.0,T20I
West Indies,4.0,Afghanistan,40.0,West Indies,4.0,7 wickets,Basseterre,59421.0,"Jun 5, 2017",T20I # 613,1089778.0,T20I
England,1.0,South Africa,3.0,England,1.0,9 wickets,Southampton,57312.0,"Jun 21, 2017",T20I # 614,1031431.0,T20I
England,1.0,South Africa,3.0,South Africa,3.0,3 runs,Taunton,57351.0,"Jun 23, 2017",T20I # 615,1031433.0,T20I
England,1.0,South Africa,3.0,England,1.0,19 runs,Cardiff,56874.0,"Jun 25, 2017",T20I # 616,1031435.0,T20I
West Indies,4.0,India,6.0,West Indies,4.0,9 wickets,Kingston,59458.0,"Jul 9, 2017",T20I # 617,1098211.0,T20I
Sri Lanka,8.0,India,6.0,India,6.0,7 wickets,Colombo (RPS),59306.0,"Sep 6, 2017",T20I # 618,1109610.0,T20I
England,1.0,West Indies,4.0,West Indies,4.0,21 runs,Chester-le-Street,56901.0,"Sep 16, 2017",T20I # 622,1031665.0,T20I
India,6.0,Australia,2.0,India,6.0,9 wickets,Ranchi,485865.0,"Oct 7, 2017",T20I # 623,1119501.0,T20I
India,6.0,Australia,2.0,Australia,2.0,8 wickets,Guwahati,680295.0,"Oct 10, 2017",T20I # 624,1119502.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Pakistan,7.0,7 wickets,Abu Dhabi,59396.0,"Oct 26, 2017",T20I # 625,1120291.0,T20I
South Africa,3.0,Bangladesh,25.0,South Africa,3.0,20 runs,Bloemfontein,59042.0,"Oct 26, 2017",T20I # 626,1075507.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Pakistan,7.0,2 wickets,Abu Dhabi,59396.0,"Oct 27, 2017",T20I # 627,1120292.0,T20I
South Africa,3.0,Bangladesh,25.0,South Africa,3.0,83 runs,Potchefstroom,59172.0,"Oct 29, 2017",T20I # 628,1075508.0,T20I
Pakistan,7.0,Sri Lanka,8.0,Pakistan,7.0,36 runs,Lahore,58967.0,"Oct 29, 2017",T20I # 629,1120293.0,T20I
India,6.0,New Zealand,5.0,India,6.0,53 runs,Delhi,58040.0,"Nov 1, 2017",T20I # 630,1120093.0,T20I
India,6.0,New Zealand,5.0,New Zealand,5.0,40 runs,Rajkot,377285.0,"Nov 4, 2017",T20I # 631,1120094.0,T20I
India,6.0,New Zealand,5.0,India,6.0,6 runs,Thiruvananthapuram,1120086.0,"Nov 7, 2017",T20I # 632,1120095.0,T20I
India,6.0,Sri Lanka,8.0,India,6.0,93 runs,Cuttack,58027.0,"Dec 20, 2017",T20I # 633,1122729.0,T20I
India,6.0,Sri Lanka,8.0,India,6.0,88 runs,Indore,58150.0,"Dec 22, 2017",T20I # 634,1122730.0,T20I
India,6.0,Sri Lanka,8.0,India,6.0,5 wickets,Mumbai,58324.0,"Dec 24, 2017",T20I # 635,1122731.0,T20I
New Zealand,5.0,West Indies,4.0,New Zealand,5.0,47 runs,Nelson,424917.0,"Dec 29, 2017",T20I # 636,1115798.0,T20I
New Zealand,5.0,West Indies,4.0,no result,,,Mount Maunganui,444258.0,"Jan 1, 2018",T20I # 637,1115799.0,T20I
New Zealand,5.0,West Indies,4.0,New Zealand,5.0,119 runs,Mount Maunganui,444258.0,"Jan 3, 2018",T20I # 638,1115800.0,T20I
New Zealand,5.0,Pakistan,7.0,New Zealand,5.0,7 wickets,Wellington,58899.0,"Jan 22, 2018",T20I # 639,1115807.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,48 runs,Auckland,58792.0,"Jan 25, 2018",T20I # 640,1115808.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,18 runs,Mount Maunganui,444258.0,"Jan 28, 2018",T20I # 641,1115809.0,T20I
Australia,2.0,New Zealand,5.0,Australia,2.0,7 wickets,Sydney,56544.0,"Feb 3, 2018",T20I # 642,1072316.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,5 wickets,Sharjah,59392.0,"Feb 5, 2018",T20I # 643,1134031.0,T20I
Afghanistan,40.0,Zimbabwe,9.0,Afghanistan,40.0,17 runs,Sharjah,59392.0,"Feb 6, 2018",T20I # 644,1134032.0,T20I
Australia,2.0,England,1.0,Australia,2.0,5 wickets,Hobart,56407.0,"Feb 7, 2018",T20I # 645,1072317.0,T20I
Australia,2.0,England,1.0,Australia,2.0,7 wickets,Melbourne,56441.0,"Feb 10, 2018",T20I # 646,1072318.0,T20I
New Zealand,5.0,England,1.0,New Zealand,5.0,12 runs,Wellington,58899.0,"Feb 13, 2018",T20I # 647,1072319.0,T20I
Bangladesh,25.0,Sri Lanka,8.0,Sri Lanka,8.0,6 wickets,Dhaka,236761.0,"Feb 15, 2018",T20I # 648,1130746.0,T20I
New Zealand,5.0,Australia,2.0,Australia,2.0,5 wickets,Auckland,58792.0,"Feb 16, 2018",T20I # 649,1072320.0,T20I
New Zealand,5.0,England,1.0,England,1.0,2 runs,Hamilton,58831.0,"Feb 18, 2018",T20I # 650,1072321.0,T20I
Bangladesh,25.0,Sri Lanka,8.0,Sri Lanka,8.0,75 runs,Sylhet,56689.0,"Feb 18, 2018",T20I # 651,1130747.0,T20I
South Africa,3.0,India,6.0,India,6.0,28 runs,Johannesburg,59120.0,"Feb 18, 2018",T20I # 652,1122285.0,T20I
New Zealand,5.0,Australia,2.0,Australia,2.0,19 runs,Auckland,58792.0,"Feb 21, 2018",T20I # 653,1072322.0,T20I
South Africa,3.0,India,6.0,South Africa,3.0,6 wickets,Centurion,59079.0,"Feb 21, 2018",T20I # 654,1122286.0,T20I
South Africa,3.0,India,6.0,India,6.0,7 runs,Cape Town,59068.0,"Feb 24, 2018",T20I # 655,1122287.0,T20I
Sri Lanka,8.0,India,6.0,Sri Lanka,8.0,5 wickets,Colombo (RPS),59306.0,"Mar 6, 2018",T20I # 656,1133817.0,T20I
Bangladesh,25.0,India,6.0,India,6.0,6 wickets,Colombo (RPS),59306.0,"Mar 8, 2018",T20I # 657,1133818.0,T20I
Sri Lanka,8.0,Bangladesh,25.0,Bangladesh,25.0,5 wickets,Colombo (RPS),59306.0,"Mar 10, 2018",T20I # 658,1133819.0,T20I
Sri Lanka,8.0,India,6.0,India,6.0,6 wickets,Colombo (RPS),59306.0,"Mar 12, 2018",T20I # 659,1133820.0,T20I
Bangladesh,25.0,India,6.0,India,6.0,17 runs,Colombo (RPS),59306.0,"Mar 14, 2018",T20I # 660,1133821.0,T20I
Sri Lanka,8.0,Bangladesh,25.0,Bangladesh,25.0,2 wickets,Colombo (RPS),59306.0,"Mar 16, 2018",T20I # 661,1133822.0,T20I
Bangladesh,25.0,India,6.0,India,6.0,4 wickets,Colombo (RPS),59306.0,"Mar 18, 2018",T20I # 662,1133823.0,T20I
Pakistan,7.0,West Indies,4.0,Pakistan,7.0,143 runs,Karachi,58956.0,"Apr 1, 2018",T20I # 663,1140069.0,T20I
Pakistan,7.0,West Indies,4.0,Pakistan,7.0,82 runs,Karachi,58956.0,"Apr 2, 2018",T20I # 664,1140070.0,T20I
Pakistan,7.0,West Indies,4.0,Pakistan,7.0,8 wickets,Karachi,58956.0,"Apr 3, 2018",T20I # 665,1140071.0,T20I
Afghanistan,40.0,Bangladesh,25.0,Afghanistan,40.0,45 runs,Dehradun,1145946.0,"Jun 3, 2018",T20I # 667,1145982.0,T20I
Afghanistan,40.0,Bangladesh,25.0,Afghanistan,40.0,6 wickets,Dehradun,1145946.0,"Jun 5, 2018",T20I # 668,1145983.0,T20I
Afghanistan,40.0,Bangladesh,25.0,Afghanistan,40.0,1 run,Dehradun,1145946.0,"Jun 7, 2018",T20I # 669,1145984.0,T20I
Ireland,29.0,India,6.0,India,6.0,76 runs,Dublin (Malahide),58607.0,"Jun 27, 2018",T20I # 678,1140992.0,T20I
England,1.0,Australia,2.0,England,1.0,28 runs,Birmingham,56788.0,"Jun 27, 2018",T20I # 679,1119542.0,T20I
Ireland,29.0,India,6.0,India,6.0,143 runs,Dublin (Malahide),58607.0,"Jun 29, 2018",T20I # 680,1140993.0,T20I
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,74 runs,Harare,59545.0,"Jul 1, 2018",T20I # 681,1142913.0,T20I
Australia,2.0,Pakistan,7.0,Australia,2.0,9 wickets,Harare,59545.0,"Jul 2, 2018",T20I # 682,1142914.0,T20I
Zimbabwe,9.0,Australia,2.0,Australia,2.0,100 runs,Harare,59545.0,"Jul 3, 2018",T20I # 683,1142915.0,T20I
England,1.0,India,6.0,India,6.0,8 wickets,Manchester,57160.0,"Jul 3, 2018",T20I # 684,1119543.0,T20I
Zimbabwe,9.0,Pakistan,7.0,Pakistan,7.0,7 wickets,Harare,59545.0,"Jul 4, 2018",T20I # 685,1142916.0,T20I
Australia,2.0,Pakistan,7.0,Pakistan,7.0,45 runs,Harare,59545.0,"Jul 5, 2018",T20I # 686,1142917.0,T20I
Zimbabwe,9.0,Australia,2.0,Australia,2.0,5 wickets,Harare,59545.0,"Jul 6, 2018",T20I # 687,1142918.0,T20I
England,1.0,India,6.0,England,1.0,5 wickets,Cardiff,56874.0,"Jul 6, 2018",T20I # 688,1119544.0,T20I
Australia,2.0,Pakistan,7.0,Pakistan,7.0,6 wickets,Harare,59545.0,"Jul 8, 2018",T20I # 689,1142919.0,T20I
England,1.0,India,6.0,India,6.0,7 wickets,Bristol,56831.0,"Jul 8, 2018",T20I # 690,1119545.0,T20I
West Indies,4.0,Bangladesh,25.0,West Indies,4.0,7 wickets,Basseterre,59421.0,"Jul 31, 2018",T20I # 692,1146723.0,T20I
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,12 runs,Lauderhill,378262.0,"Aug 4, 2018",T20I # 693,1146724.0,T20I
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,19 runs,Lauderhill,378262.0,"Aug 5, 2018",T20I # 694,1146725.0,T20I
Sri Lanka,8.0,South Africa,3.0,Sri Lanka,8.0,3 wickets,Colombo (RPS),59306.0,"Aug 14, 2018",T20I # 695,1142589.0,T20I
Ireland,29.0,Afghanistan,40.0,Afghanistan,40.0,16 runs,Bready,58650.0,"Aug 20, 2018",T20I # 696,1150143.0,T20I
Ireland,29.0,Afghanistan,40.0,Afghanistan,40.0,81 runs,Bready,58650.0,"Aug 22, 2018",T20I # 697,1150144.0,T20I
South Africa,3.0,Zimbabwe,9.0,South Africa,3.0,34 runs,East London,59098.0,"Oct 9, 2018",T20I # 698,1144149.0,T20I
South Africa,3.0,Zimbabwe,9.0,South Africa,3.0,6 wickets,Potchefstroom,59172.0,"Oct 12, 2018",T20I # 699,1144150.0,T20I
Australia,2.0,Pakistan,7.0,Pakistan,7.0,66 runs,Abu Dhabi,59396.0,"Oct 24, 2018",T20I # 701,1157372.0,T20I
Australia,2.0,Pakistan,7.0,Pakistan,7.0,11 runs,Dubai (DSC),392627.0,"Oct 26, 2018",T20I # 702,1157373.0,T20I
Sri Lanka,8.0,England,1.0,England,1.0,30 runs,Colombo (RPS),59306.0,"Oct 27, 2018",T20I # 703,1140384.0,T20I
Australia,2.0,Pakistan,7.0,Pakistan,7.0,33 runs,Dubai (DSC),392627.0,"Oct 28, 2018",T20I # 704,1157374.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,2 runs,Abu Dhabi,59396.0,"Oct 31, 2018",T20I # 705,1157375.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,6 wickets,Dubai (DSC),392627.0,"Nov 2, 2018",T20I # 706,1157376.0,T20I
India,6.0,West Indies,4.0,India,6.0,5 wickets,Kolkata,57980.0,"Nov 4, 2018",T20I # 707,1157759.0,T20I
New Zealand,5.0,Pakistan,7.0,Pakistan,7.0,47 runs,Dubai (DSC),392627.0,"Nov 4, 2018",T20I # 708,1157377.0,T20I
India,6.0,West Indies,4.0,India,6.0,71 runs,Lucknow,1070094.0,"Nov 6, 2018",T20I # 709,1157760.0,T20I
India,6.0,West Indies,4.0,India,6.0,6 wickets,Chennai,58008.0,"Nov 11, 2018",T20I # 710,1157761.0,T20I
Australia,2.0,South Africa,3.0,South Africa,3.0,21 runs,Carrara,56383.0,"Nov 17, 2018",T20I # 711,1144989.0,T20I
Australia,2.0,India,6.0,Australia,2.0,4 runs,Brisbane,56336.0,"Nov 21, 2018",T20I # 712,1144990.0,T20I
Australia,2.0,India,6.0,no result,,,Melbourne,56441.0,"Nov 23, 2018",T20I # 713,1144991.0,T20I
Australia,2.0,India,6.0,India,6.0,6 wickets,Sydney,56544.0,"Nov 25, 2018",T20I # 714,1144992.0,T20I
Bangladesh,25.0,West Indies,4.0,West Indies,4.0,8 wickets,Sylhet,56689.0,"Dec 17, 2018",T20I # 715,1153317.0,T20I
Bangladesh,25.0,West Indies,4.0,Bangladesh,25.0,36 runs,Dhaka,236761.0,"Dec 20, 2018",T20I # 716,1153318.0,T20I
Bangladesh,25.0,West Indies,4.0,West Indies,4.0,50 runs,Dhaka,236761.0,"Dec 22, 2018",T20I # 717,1153319.0,T20I
New Zealand,5.0,Sri Lanka,8.0,New Zealand,5.0,35 runs,Auckland,58792.0,"Jan 11, 2019",T20I # 718,1153843.0,T20I
South Africa,3.0,Pakistan,7.0,South Africa,3.0,6 runs,Cape Town,59068.0,"Feb 1, 2019",T20I # 732,1144161.0,T20I
South Africa,3.0,Pakistan,7.0,South Africa,3.0,7 runs,Johannesburg,59120.0,"Feb 3, 2019",T20I # 734,1144162.0,T20I
New Zealand,5.0,India,6.0,New Zealand,5.0,80 runs,Wellington,58899.0,"Feb 6, 2019",T20I # 735,1153696.0,T20I
South Africa,3.0,Pakistan,7.0,Pakistan,7.0,27 runs,Centurion,59079.0,"Feb 6, 2019",T20I # 736,1144163.0,T20I
New Zealand,5.0,India,6.0,India,6.0,7 wickets,Auckland,58792.0,"Feb 8, 2019",T20I # 737,1153697.0,T20I
New Zealand,5.0,India,6.0,New Zealand,5.0,4 runs,Hamilton,58831.0,"Feb 10, 2019",T20I # 738,1153698.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,5 wickets,Dehradun,1145946.0,"Feb 21, 2019",T20I # 745,1168112.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,84 runs,Dehradun,1145946.0,"Feb 23, 2019",T20I # 746,1168113.0,T20I
Afghanistan,40.0,Ireland,29.0,Afghanistan,40.0,32 runs,Dehradun,1145946.0,"Feb 24, 2019",T20I # 747,1168114.0,T20I
India,6.0,Australia,2.0,Australia,2.0,3 wickets,Visakhapatnam,58547.0,"Feb 24, 2019",T20I # 748,1168247.0,T20I
India,6.0,Australia,2.0,Australia,2.0,7 wickets,Bengaluru,57897.0,"Feb 27, 2019",T20I # 749,1168248.0,T20I
West Indies,4.0,England,1.0,England,1.0,4 wickets,Gros Islet,59518.0,"Mar 5, 2019",T20I # 750,1158071.0,T20I
West Indies,4.0,England,1.0,England,1.0,137 runs,Basseterre,59421.0,"Mar 8, 2019",T20I # 751,1158072.0,T20I
West Indies,4.0,England,1.0,England,1.0,8 wickets,Basseterre,59421.0,"Mar 10, 2019",T20I # 752,1158073.0,T20I
South Africa,3.0,Sri Lanka,8.0,tied,,,Cape Town,59068.0,"Mar 19, 2019",T20I # 755,1144172.0,T20I
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,16 runs,Centurion,59079.0,"Mar 22, 2019",T20I # 758,1144173.0,T20I
South Africa,3.0,Sri Lanka,8.0,South Africa,3.0,45 runs,Johannesburg,59120.0,"Mar 24, 2019",T20I # 763,1144174.0,T20I
England,1.0,Pakistan,7.0,England,1.0,7 wickets,Cardiff,56874.0,"May 5, 2019",T20I # 772,1152840.0,T20I
Ireland,29.0,Zimbabwe,9.0,Ireland,29.0,9 wickets,Bready,58650.0,"Jul 12, 2019",T20I # 825,1168521.0,T20I
Ireland,29.0,Zimbabwe,9.0,Zimbabwe,9.0,8 wickets,Bready,58650.0,"Jul 14, 2019",T20I # 831,1168522.0,T20I
India,6.0,West Indies,4.0,India,6.0,4 wickets,Lauderhill,378262.0,"Aug 3, 2019",T20I # 842,1188621.0,T20I
India,6.0,West Indies,4.0,India,6.0,22 runs,Lauderhill,378262.0,"Aug 4, 2019",T20I # 843,1188622.0,T20I
West Indies,4.0,India,6.0,India,6.0,7 wickets,Providence,208544.0,"Aug 6, 2019",T20I # 846,1188623.0,T20I
Sri Lanka,8.0,New Zealand,5.0,New Zealand,5.0,5 wickets,Pallekele,434211.0,"Sep 1, 2019",T20I # 878,1192875.0,T20I
